proprietary_name,ndc_package_code,strength,dosage_form,route,appl_no,labeler_name,product_ndc,nonproprietary_name,substance_name,product_type_name,start_marketing_date,end_marketing_date,market_category,package_description,pharm_class,dea,sample_package,listing_record_certified_through,ndc,drug_name,bup_strength_clean
Buprenorphine and Naloxone,0378-8765-93,"2 mg/1,                         .5  mg/1",FILM,BUCCAL; SUBLINGUAL,ANDA211785,Mylan Pharmaceuticals Inc.,0378-8765,Buprenorphine and Naloxone,BUPRENORPHINE HYDROCHLORIDE;  NALOXONE HYDROCHLORIDE DIHYDRATE,HUMAN PRESCRIPTION DRUG,04/17/2020,N/A,ANDA,30 POUCH in 1 CARTON (0378-8765-93)  / 1 FILM in 1 POUCH (0378-8765-16),"Opioid Antagonist [EPC],  Opioid Antagonists [MoA],  Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,00378876593,Buprenorphine,2
Buprenorphine and Naloxone,0378-8766-93,"4 mg/1,                         1  mg/1",FILM,BUCCAL; SUBLINGUAL,ANDA211785,Mylan Pharmaceuticals Inc.,0378-8766,Buprenorphine and Naloxone,BUPRENORPHINE HYDROCHLORIDE;  NALOXONE HYDROCHLORIDE DIHYDRATE,HUMAN PRESCRIPTION DRUG,04/17/2020,N/A,ANDA,30 POUCH in 1 CARTON (0378-8766-93)  / 1 FILM in 1 POUCH (0378-8766-16),"Opioid Antagonist [EPC],  Opioid Antagonists [MoA],  Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,00378876693,Buprenorphine,4
Buprenorphine and Naloxone,43598-579-30,"2 mg/1,                         .5  mg/1","FILM, SOLUBLE",BUCCAL; SUBLINGUAL,ANDA205299,Dr.Reddys Laboratories Inc,43598-579,Buprenorphine and Naloxone,BUPRENORPHINE HYDROCHLORIDE;  NALOXONE,HUMAN PRESCRIPTION DRUG,06/14/2018,N/A,ANDA,"30 POUCH in 1 CARTON (43598-579-30)  / 1 FILM, SOLUBLE in 1 POUCH (43598-579-01)","Opioid Antagonist [EPC],  Opioid Antagonists [MoA],  Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,43598057930,Buprenorphine,2
Buprenorphine and Naloxone,0378-8768-93,"12 mg/1,                         3  mg/1",FILM,BUCCAL; SUBLINGUAL,ANDA207607,Mylan Pharmaceuticals Inc.,0378-8768,Buprenorphine and Naloxone,BUPRENORPHINE HYDROCHLORIDE;  NALOXONE HYDROCHLORIDE DIHYDRATE,HUMAN PRESCRIPTION DRUG,02/20/2019,N/A,ANDA,30 POUCH in 1 CARTON (0378-8768-93)  / 1 FILM in 1 POUCH (0378-8768-16),"Opioid Antagonist [EPC],  Opioid Antagonists [MoA],  Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,00378876893,Buprenorphine,12
Buprenorphine and Naloxone,47781-355-03,"2 mg/1,                         .5  mg/1",FILM,BUCCAL; SUBLINGUAL,ANDA205954,Alvogen Inc.,47781-355,Buprenorphine and Naloxone,BUPRENORPHINE HYDROCHLORIDE;  NALOXONE HYDROCHLORIDE DIHYDRATE,HUMAN PRESCRIPTION DRUG,02/11/2019,N/A,ANDA,30 POUCH in 1 CARTON (47781-355-03)  / 1 FILM in 1 POUCH (47781-355-11),"Opioid Antagonist [EPC],  Opioid Antagonists [MoA],  Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,47781035503,Buprenorphine,2
Buprenorphine and Naloxone,47781-356-03,"4 mg/1,                         1  mg/1",FILM,BUCCAL; SUBLINGUAL,ANDA205954,Alvogen Inc.,47781-356,Buprenorphine and Naloxone,BUPRENORPHINE HYDROCHLORIDE;  NALOXONE HYDROCHLORIDE DIHYDRATE,HUMAN PRESCRIPTION DRUG,02/11/2019,N/A,ANDA,30 POUCH in 1 CARTON (47781-356-03)  / 1 FILM in 1 POUCH (47781-356-11),"Opioid Antagonist [EPC],  Opioid Antagonists [MoA],  Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,47781035603,Buprenorphine,4
Buprenorphine and Naloxone,47781-357-03,"8 mg/1,                         2  mg/1",FILM,BUCCAL; SUBLINGUAL,ANDA205954,Alvogen Inc.,47781-357,Buprenorphine and Naloxone,BUPRENORPHINE HYDROCHLORIDE;  NALOXONE HYDROCHLORIDE DIHYDRATE,HUMAN PRESCRIPTION DRUG,02/11/2019,N/A,ANDA,30 POUCH in 1 CARTON (47781-357-03)  / 1 FILM in 1 POUCH (47781-357-11),"Opioid Antagonist [EPC],  Opioid Antagonists [MoA],  Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,47781035703,Buprenorphine,8
Buprenorphine and Naloxone,47781-358-03,"12 mg/1,                         3  mg/1",FILM,BUCCAL; SUBLINGUAL,ANDA205954,Alvogen Inc.,47781-358,Buprenorphine and Naloxone,BUPRENORPHINE HYDROCHLORIDE;  NALOXONE HYDROCHLORIDE DIHYDRATE,HUMAN PRESCRIPTION DRUG,02/11/2019,N/A,ANDA,30 POUCH in 1 CARTON (47781-358-03)  / 1 FILM in 1 POUCH (47781-358-11),"Opioid Antagonist [EPC],  Opioid Antagonists [MoA],  Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,47781035803,Buprenorphine,12
Buprenorphine and Naloxone,0378-8767-93,"8 mg/1,                         2  mg/1",FILM,BUCCAL; SUBLINGUAL,ANDA207607,Mylan Pharmaceuticals Inc.,0378-8767,Buprenorphine and Naloxone,BUPRENORPHINE HYDROCHLORIDE;  NALOXONE HYDROCHLORIDE DIHYDRATE,HUMAN PRESCRIPTION DRUG,02/20/2019,N/A,ANDA,30 POUCH in 1 CARTON (0378-8767-93)  / 1 FILM in 1 POUCH (0378-8767-16),"Opioid Antagonist [EPC],  Opioid Antagonists [MoA],  Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,00378876793,Buprenorphine,8
Buprenorphine and Naloxone,60505-7053-5,"8 mg/1,                         2  mg/1",FILM,BUCCAL; SUBLINGUAL,ANDA212756,Apotex Corp.,60505-7053,buprenorphine and naloxone,BUPRENORPHINE HYDROCHLORIDE;  NALOXONE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,12/12/2022,N/A,ANDA,30 POUCH in 1 CARTON (60505-7053-5)  / 1 FILM in 1 POUCH (60505-7053-0),"Opioid Antagonist [EPC],  Opioid Antagonists [MoA],  Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,60505705305,Buprenorphine,8
Buprenorphine and Naloxone,60505-7054-5,"12 mg/1,                         3  mg/1",FILM,BUCCAL; SUBLINGUAL,ANDA212756,Apotex Corp.,60505-7054,buprenorphine and naloxone,BUPRENORPHINE HYDROCHLORIDE;  NALOXONE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,12/12/2022,N/A,ANDA,30 POUCH in 1 CARTON (60505-7054-5)  / 1 FILM in 1 POUCH (60505-7054-0),"Opioid Antagonist [EPC],  Opioid Antagonists [MoA],  Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,60505705405,Buprenorphine,12
Buprenorphine and Naloxone,43598-581-30,"12 mg/1,                         3  mg/1","FILM, SOLUBLE",BUCCAL; SUBLINGUAL,ANDA205806,Dr.Reddys Laboratories Inc,43598-581,Buprenorphine and Naloxone,BUPRENORPHINE HYDROCHLORIDE;  NALOXONE,HUMAN PRESCRIPTION DRUG,06/14/2018,N/A,ANDA,"30 POUCH in 1 CARTON (43598-581-30)  / 1 FILM, SOLUBLE in 1 POUCH (43598-581-01)","Opioid Antagonist [EPC],  Opioid Antagonists [MoA],  Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,43598058130,Buprenorphine,12
Buprenorphine and Naloxone,43598-582-30,"8 mg/1,                         2  mg/1","FILM, SOLUBLE",BUCCAL; SUBLINGUAL,ANDA205299,Dr.Reddys Laboratories Inc,43598-582,Buprenorphine and Naloxone,BUPRENORPHINE HYDROCHLORIDE;  NALOXONE,HUMAN PRESCRIPTION DRUG,06/14/2018,N/A,ANDA,"30 POUCH in 1 CARTON (43598-582-30)  / 1 FILM, SOLUBLE in 1 POUCH (43598-582-01)","Opioid Antagonist [EPC],  Opioid Antagonists [MoA],  Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,43598058230,Buprenorphine,8
Buprenorphine HCl,70518-2014-0,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,REMEDYREPACK INC.,70518-2014,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/12/2019,N/A,ANDA,30 TABLET in 1 BLISTER PACK (70518-2014-0),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,70518201400,Buprenorphine,8
Buprenorphine HCl,70518-2014-1,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,REMEDYREPACK INC.,70518-2014,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/01/2021,N/A,ANDA,"60 TABLET in 1 BOTTLE, PLASTIC (70518-2014-1)","Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,70518201401,Buprenorphine,8
Buprenorphine HCl,68071-2915-3,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,"NuCare Pharmaceuticals,Inc.",68071-2915,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,01/17/2023,N/A,ANDA,30 TABLET in 1 BOTTLE (68071-2915-3),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2024,68071291503,Buprenorphine,8
Buprenorphine HCl,0054-0176-13,2 mg/1,TABLET,SUBLINGUAL,ANDA078633,Hikma Pharmaceuticals USA Inc.,0054-0176,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,10/08/2009,N/A,ANDA,30 TABLET in 1 BOTTLE (0054-0176-13),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,00054017613,Buprenorphine,2
Buprenorphine HCl,0054-0177-13,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,Hikma Pharmaceuticals USA Inc.,0054-0177,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,10/08/2009,N/A,ANDA,30 TABLET in 1 BOTTLE (0054-0177-13),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,00054017713,Buprenorphine,8
Buprenorphine HCl,70518-2226-0,2 mg/1,TABLET,SUBLINGUAL,ANDA078633,REMEDYREPACK INC.,70518-2226,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,07/19/2019,N/A,ANDA,30 TABLET in 1 BLISTER PACK (70518-2226-0),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,70518222600,Buprenorphine,2
Buprenorphine HCl,70518-2226-1,2 mg/1,TABLET,SUBLINGUAL,ANDA078633,REMEDYREPACK INC.,70518-2226,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,05/12/2020,N/A,ANDA,"30 TABLET in 1 BOTTLE, PLASTIC (70518-2226-1)","Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,70518222601,Buprenorphine,2
Buprenorphine HCl,70518-2226-2,2 mg/1,TABLET,SUBLINGUAL,ANDA078633,REMEDYREPACK INC.,70518-2226,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/04/2021,N/A,ANDA,"60 TABLET in 1 BOTTLE, PLASTIC (70518-2226-2)","Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,70518222602,Buprenorphine,2
Buprenorphine HCl,70518-2226-3,2 mg/1,TABLET,SUBLINGUAL,ANDA078633,REMEDYREPACK INC.,70518-2226,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,02/04/2021,N/A,ANDA,"90 TABLET in 1 BOTTLE, PLASTIC (70518-2226-3)","Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,70518222603,Buprenorphine,2
Buprenorphine HCl,71335-1163-0,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,Bryant Ranch Prepack,71335-1163,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/16/2022,N/A,ANDA,120 TABLET in 1 BOTTLE (71335-1163-0),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,71335116300,Buprenorphine,8
Buprenorphine HCl,0904-7154-04,2 mg/1,TABLET,SUBLINGUAL,ANDA078633,Major Pharmaceuticals,0904-7154,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,10/08/2009,N/A,ANDA,30 BLISTER PACK in 1 CARTON (0904-7154-04)  / 1 TABLET in 1 BLISTER PACK,"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,00904715404,Buprenorphine,2
Buprenorphine HCl,0904-7155-04,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,Major Pharmaceuticals,0904-7155,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,10/08/2009,N/A,ANDA,30 BLISTER PACK in 1 CARTON (0904-7155-04)  / 1 TABLET in 1 BLISTER PACK,"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,00904715504,Buprenorphine,8
Buprenorphine HCl,58118-0176-8,2 mg/1,TABLET,SUBLINGUAL,ANDA078633,"Clinical Solutions Wholesale, LLC",58118-0176,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,10/15/2018,N/A,ANDA,30 TABLET in 1 BLISTER PACK (58118-0176-8),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,58118017608,Buprenorphine,2
Buprenorphine HCl,58118-0177-8,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,"Clinical Solutions Wholesale, LLC",58118-0177,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,10/15/2018,N/A,ANDA,30 TABLET in 1 BLISTER PACK (58118-0177-8),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,58118017708,Buprenorphine,8
Buprenorphine HCl,71335-1163-1,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,Bryant Ranch Prepack,71335-1163,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,03/21/2019,N/A,ANDA,90 TABLET in 1 BOTTLE (71335-1163-1),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,71335116301,Buprenorphine,8
Buprenorphine HCl,71335-1163-2,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,Bryant Ranch Prepack,71335-1163,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/24/2019,N/A,ANDA,60 TABLET in 1 BOTTLE (71335-1163-2),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,71335116302,Buprenorphine,8
Buprenorphine HCl,71335-1163-3,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,Bryant Ranch Prepack,71335-1163,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,04/01/2019,N/A,ANDA,30 TABLET in 1 BOTTLE (71335-1163-3),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,71335116303,Buprenorphine,8
Buprenorphine HCl,71335-1163-4,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,Bryant Ranch Prepack,71335-1163,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/16/2022,N/A,ANDA,20 TABLET in 1 BOTTLE (71335-1163-4),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,71335116304,Buprenorphine,8
Buprenorphine HCl,71335-1163-5,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,Bryant Ranch Prepack,71335-1163,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/16/2022,N/A,ANDA,7 TABLET in 1 BOTTLE (71335-1163-5),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,71335116305,Buprenorphine,8
Buprenorphine HCl,71335-1163-6,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,Bryant Ranch Prepack,71335-1163,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/16/2022,N/A,ANDA,28 TABLET in 1 BOTTLE (71335-1163-6),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,71335116306,Buprenorphine,8
Buprenorphine HCl,71335-1163-7,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,Bryant Ranch Prepack,71335-1163,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/16/2022,N/A,ANDA,1 TABLET in 1 BOTTLE (71335-1163-7),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,71335116307,Buprenorphine,8
Buprenorphine HCl,71335-1163-8,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,Bryant Ranch Prepack,71335-1163,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/16/2022,N/A,ANDA,12 TABLET in 1 BOTTLE (71335-1163-8),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,71335116308,Buprenorphine,8
Buprenorphine HCl,71335-1163-9,8 mg/1,TABLET,SUBLINGUAL,ANDA078633,Bryant Ranch Prepack,71335-1163,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/16/2022,N/A,ANDA,14 TABLET in 1 BOTTLE (71335-1163-9),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,71335116309,Buprenorphine,8
Buprenorphine HCl,55700-302-30,2 mg/1,TABLET,SUBLINGUAL,ANDA078633,Lake Erie Medical DBA Quality Care Products LLC,55700-302,Buprenorphine HCl,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/23/2015,N/A,ANDA,30 TABLET in 1 BOTTLE (55700-302-30),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,55700030230,Buprenorphine,2
Buprenorphine Hydrochloride,0143-9246-05,.324 mg/mL,INJECTION,INTRAMUSCULAR; INTRAVENOUS,ANDA076931,Hikma Pharmaceuticals USA Inc.,0143-9246,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,07/12/2019,N/A,ANDA,5 VIAL in 1 CARTON (0143-9246-05)  / 1 mL in 1 VIAL (0143-9246-01),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,00143924605,Buprenorphine,0.324
Buprenorphine Hydrochloride,42023-179-05,.324 mg/mL,INJECTION,INTRAMUSCULAR; INTRAVENOUS,ANDA206586,"Par Pharmaceutical, Inc.",42023-179,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,07/30/2015,N/A,ANDA,5 VIAL in 1 CARTON (42023-179-05)  / 1 mL in 1 VIAL,"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,42023017905,Buprenorphine,0.324
buprenorphine hydrochloride,50090-1571-0,8 mg/1,TABLET,SUBLINGUAL,ANDA090622,A-S Medication Solutions,50090-1571,buprenorphine hydrochloride,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,12/23/2014,N/A,ANDA,30 TABLET in 1 BOTTLE (50090-1571-0),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2024,50090157100,Buprenorphine,8
buprenorphine hydrochloride,50383-924-93,2 mg/1,TABLET,SUBLINGUAL,ANDA090622,Akorn Operating Company LLC (dba Akorn),50383-924,buprenorphine hydrochloride,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/24/2010,N/A,ANDA,30 TABLET in 1 BOTTLE (50383-924-93),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,50383092493,Buprenorphine,2
Buprenorphine Hydrochloride,0409-2012-32,.3 mg/mL,"INJECTION, SOLUTION",INTRAMUSCULAR; INTRAVENOUS,ANDA074137,"Hospira, Inc.",0409-2012,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,06/14/2005,N/A,ANDA,10 CARTRIDGE in 1 CARTON (0409-2012-32)  / 1 mL in 1 CARTRIDGE (0409-2012-03),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,00409201232,Buprenorphine,0.3
buprenorphine hydrochloride,50383-930-93,8 mg/1,TABLET,SUBLINGUAL,ANDA090622,Akorn Operating Company LLC (dba Akorn),50383-930,buprenorphine hydrochloride,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,09/24/2010,N/A,ANDA,30 TABLET in 1 BOTTLE (50383-930-93),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,50383093093,Buprenorphine,8
buprenorphine hydrochloride,70518-2216-0,2 mg/1,TABLET,SUBLINGUAL,ANDA090622,REMEDYREPACK INC.,70518-2216,buprenorphine hydrochloride,BUPRENORPHINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,07/15/2019,N/A,ANDA,30 TABLET in 1 BLISTER PACK (70518-2216-0),"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2024,70518221600,Buprenorphine,2
buprenorphine transdermal system,47781-406-04,5 ug/h,"PATCH, EXTENDED RELEASE",TRANSDERMAL,ANDA207490,Alvogen Inc.,47781-406,buprenorphine,BUPRENORPHINE,HUMAN PRESCRIPTION DRUG,08/29/2022,N/A,ANDA,4 POUCH in 1 CARTON (47781-406-04)  / 1 PATCH in 1 POUCH (47781-406-11)  / 168 h in 1 PATCH,"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,47781040604,Buprenorphine,5
buprenorphine transdermal system,47781-407-04,10 ug/h,"PATCH, EXTENDED RELEASE",TRANSDERMAL,ANDA207490,Alvogen Inc.,47781-407,buprenorphine,BUPRENORPHINE,HUMAN PRESCRIPTION DRUG,08/29/2022,N/A,ANDA,4 POUCH in 1 CARTON (47781-407-04)  / 1 PATCH in 1 POUCH (47781-407-11)  / 168 h in 1 PATCH,"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,47781040704,Buprenorphine,10
buprenorphine transdermal system,47781-408-04,20 ug/h,"PATCH, EXTENDED RELEASE",TRANSDERMAL,ANDA207490,Alvogen Inc.,47781-408,buprenorphine,BUPRENORPHINE,HUMAN PRESCRIPTION DRUG,08/29/2022,N/A,ANDA,4 POUCH in 1 CARTON (47781-408-04)  / 1 PATCH in 1 POUCH (47781-408-11)  / 168 h in 1 PATCH,"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,47781040804,Buprenorphine,20
buprenorphine transdermal system,47781-419-04,15 ug/h,"PATCH, EXTENDED RELEASE",TRANSDERMAL,ANDA207490,Alvogen Inc.,47781-419,buprenorphine,BUPRENORPHINE,HUMAN PRESCRIPTION DRUG,08/29/2022,N/A,ANDA,4 POUCH in 1 CARTON (47781-419-04)  / 1 PATCH in 1 POUCH (47781-419-11)  / 168 h in 1 PATCH,"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,47781041904,Buprenorphine,15
buprenorphine transdermal system,58064-408-04,20 ug/h,"PATCH, EXTENDED RELEASE",TRANSDERMAL,ANDA207490,"LTS Therapy Systems, LLC",58064-408,buprenorphine,BUPRENORPHINE,HUMAN PRESCRIPTION DRUG,08/29/2022,N/A,ANDA,4 POUCH in 1 CARTON (58064-408-04)  / 1 PATCH in 1 POUCH (58064-408-11)  / 168 h in 1 PATCH,"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,58064040804,Buprenorphine,20
Butrans,59011-750-04,5 ug/h,"PATCH, EXTENDED RELEASE",TRANSDERMAL,NDA021306,Purdue Pharma LP,59011-750,buprenorphine,BUPRENORPHINE,HUMAN PRESCRIPTION DRUG,02/14/2011,N/A,NDA,4 POUCH in 1 CARTON (59011-750-04)  / 1 PATCH in 1 POUCH / 168 h in 1 PATCH,"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,59011075004,Buprenorphine,5
Butrans,59011-757-04,7.5 ug/h,"PATCH, EXTENDED RELEASE",TRANSDERMAL,NDA021306,Purdue Pharma LP,59011-757,buprenorphine,BUPRENORPHINE,HUMAN PRESCRIPTION DRUG,02/14/2011,N/A,NDA,4 POUCH in 1 CARTON (59011-757-04)  / 1 PATCH in 1 POUCH / 168 h in 1 PATCH,"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,59011075704,Buprenorphine,7.5
Butrans,59011-752-04,20 ug/h,"PATCH, EXTENDED RELEASE",TRANSDERMAL,NDA021306,Purdue Pharma LP,59011-752,buprenorphine,BUPRENORPHINE,HUMAN PRESCRIPTION DRUG,02/14/2011,N/A,NDA,4 POUCH in 1 CARTON (59011-752-04)  / 1 PATCH in 1 POUCH / 168 h in 1 PATCH,"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,59011075204,Buprenorphine,20
Butrans,59011-758-04,15 ug/h,"PATCH, EXTENDED RELEASE",TRANSDERMAL,NDA021306,Purdue Pharma LP,59011-758,buprenorphine,BUPRENORPHINE,HUMAN PRESCRIPTION DRUG,02/14/2011,N/A,NDA,4 POUCH in 1 CARTON (59011-758-04)  / 1 PATCH in 1 POUCH / 168 h in 1 PATCH,"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,59011075804,Buprenorphine,15
Butrans,59011-751-04,10 ug/h,"PATCH, EXTENDED RELEASE",TRANSDERMAL,NDA021306,Purdue Pharma LP,59011-751,buprenorphine,BUPRENORPHINE,HUMAN PRESCRIPTION DRUG,02/14/2011,N/A,NDA,4 POUCH in 1 CARTON (59011-751-04)  / 1 PATCH in 1 POUCH / 168 h in 1 PATCH,"Partial Opioid Agonist [EPC],  Partial Opioid Agonists [MoA]",CIII,No,12/31/2023,59011075104,Buprenorphine,10
